,player_name,hand_id,starting_bankroll,net_earning,player_cards,play_cards_value,community_cards,WIN,T_CARDS,best_hand
19177,ChipFly,1003205793,3407,-10,3dQd,3Q,8c7sAdTc5h,False,3D QD 8C 7S AD TC 5H,"('high_card', 'A')"
19178,ChipFly,1003206987,3347,105,QdKc,QK,Kh5d8hTs5h,True,QD KC KH 5D 8H TS 5H,"('two-pair', ['K', '5', 'Q'])"
19179,ChipFly,1003207243,3622,-40,Th5h,T5,6dTc7c7s8h,False,TH 5H 6D TC 7C 7S 8H,"('two-pair', ['T', '7', '8'])"
19180,ChipFly,1003207367,3587,100,9cJc,9J,Jh9h3c5s5d,True,9C JC JH 9H 3C 5S 5D,"('two-pair', ['J', '9', '5'])"
19181,ChipFly,1003388131,985,160,TsTc,TT,7cQs9sAs9d,True,TS TC 7C QS 9S AS 9D,"('two-pair', ['T', '9', 'A'])"
19182,ChipFly,1003388269,1145,160,9hAh,9A,3s4dJsAs5h,True,9H AH 3S 4D JS AS 5H,"('one-pair', ['A', 'J', '9', '5'])"
19183,ChipFly,1003389046,1120,-20,3h3d,33,8d4c8h2dKs,False,3H 3D 8D 4C 8H 2D KS,"('two-pair', ['8', '3', 'K'])"
19184,ChipFly,1003389151,1115,-80,QdJc,QJ,6cQsTd4h7s,False,QD JC 6C QS TD 4H 7S,"('one-pair', ['Q', 'J', 'T', '7'])"
19185,ChipFly,1003389232,1035,-70,As6c,A6,5s3s4cKc9d,False,AS 6C 5S 3S 4C KC 9D,"('high_card', 'K')"
19186,ChipFly,1003389405,915,115,7c9d,79,6c5c2d7d9c,True,7C 9D 6C 5C 2D 7D 9C,"('two-pair', ['9', '7', '6'])"
19187,ChipFly,1003562611,995,-80,8dJh,8J,2hAh4c6h5d,False,8D JH 2H AH 4C 6H 5D,"('high_card', '6')"
19188,ChipFly,1003563023,860,280,ThTc,TT,Ah2dTs9sAs,True,TH TC AH 2D TS 9S AS,"('three-of-a-kind', 'T')"
19189,ChipFly,1003563326,1090,-70,9c6c,96,Th8s2d5cTc,False,9C 6C TH 8S 2D 5C TC,"('one-pair', ['T', '9', '8', '6'])"
19190,ChipFly,1003563403,1020,100,Td5h,T5,Qc2h8hTh2s,True,TD 5H QC 2H 8H TH 2S,"('two-pair', ['T', '2', 'Q'])"
19191,ChipFly,1003564565,1150,-50,8d9h,89,8hAs6dTh5c,False,8D 9H 8H AS 6D TH 5C,"('one-pair', ['8', 'A', 'T', '9'])"
19192,ChipFly,1003564834,1070,-40,QsTc,QT,6dJh8hAdQh,False,QS TC 6D JH 8H AD QH,"('one-pair', ['Q', 'A', 'J', 'T'])"
19193,ChipFly,1003565141,1030,130,QdQs,QQ,5cJc4dQh4c,True,QD QS 5C JC 4D QH 4C,"('three-of-a-kind', 'Q')"
19194,ChipFly,1003565615,1090,-10,Js8d,J8,As6c7s2c4c,False,JS 8D AS 6C 7S 2C 4C,"('high_card', '7')"
19195,ChipFly,1003566816,1035,140,KhKd,KK,7cKcJs4sQs,True,KH KD 7C KC JS 4S QS,"('three-of-a-kind', 'K')"
19196,ChipFly,1003567120,1160,-90,7sQs,7Q,QcTs3sTd7h,False,7S QS QC TS 3S TD 7H,"('two-pair', ['Q', 'T', '7'])"
19197,ChipFly,1003567236,1060,5,3cAd,3A,9sJh9cTsQs,True,3C AD 9S JH 9C TS QS,"('one-pair', ['9', 'A', 'Q', 'J'])"
19198,ChipFly,1003812202,920,290,Jc9c,J9,8c3hTsQh2d,True,JC 9C 8C 3H TS QH 2D,"('straight', 'Q')"
19199,ChipFly,1003812572,1155,-60,6d6c,66,Js4c7d2hAc,False,6D 6C JS 4C 7D 2H AC,"('one-pair', ['6', 'A', 'J', '7'])"
19200,ChipFly,1003812883,1095,80,2hJh,2J,4s3sKhJd7c,True,2H JH 4S 3S KH JD 7C,"('one-pair', ['J', 'K', '7', '4'])"
19201,ChipFly,1003812943,1175,-120,JhQd,JQ,8s8cTdAdAs,False,JH QD 8S 8C TD AD AS,"('two-pair', ['A', '8', 'Q'])"
19202,ChipFly,1003813400,1110,-10,Ks2c,K2,5h3s6c8sAd,False,KS 2C 5H 3S 6C 8S AD,"('high_card', 'A')"
19203,ChipFly,1003813721,1175,60,KdQs,KQ,7c8sAh6hKc,True,KD QS 7C 8S AH 6H KC,"('one-pair', ['K', 'A', 'Q', '8'])"
19204,ChipFly,1003814309,1125,-70,JdQd,JQ,Jc6cAdTs4s,False,JD QD JC 6C AD TS 4S,"('one-pair', ['J', 'A', 'Q', 'T'])"
19205,ChipFly,1003815067,1055,30,Ad6h,A6,As8h2s6dTh,True,AD 6H AS 8H 2S 6D TH,"('two-pair', ['A', '6', 'T'])"
19206,ChipFly,1003815171,1085,200,QhQd,QQ,Jh3hQs7cJs,True,QH QD JH 3H QS 7C JS,"('three-of-a-kind', 'Q')"
19207,ChipFly,1003815518,1265,-60,6sKc,6K,2hKs9c4h7h,False,6S KC 2H KS 9C 4H 7H,"('one-pair', ['K', '9', '7', '6'])"
19208,ChipFly,1003815882,1160,18,Ac9d,A9,Tc2d5c2c5h,True,AC 9D TC 2D 5C 2C 5H,"('two-pair', ['5', '2', 'A'])"
19209,ChipFly,1003816205,1308,-50,9hJh,9J,6dQsKh5h8s,False,9H JH 6D QS KH 5H 8S,"('high_card', 'K')"
19210,ChipFly,1003818030,1048,-110,QdKd,QK,Td8d9c3dTh,False,QD KD TD 8D 9C 3D TH,"('flush', ['K', 'Q', 'T', '8', '3'])"
19211,ChipFly,1003892315,878,-60,JhTh,JT,5d5cTc6s9h,False,JH TH 5D 5C TC 6S 9H,"('two-pair', ['T', '5', 'J'])"
19212,ChipFly,1003892626,748,-30,9dQc,9Q,4dKcJh4sAs,False,9D QC 4D KC JH 4S AS,"('one-pair', ['4', 'A', 'K', 'Q'])"
19213,ChipFly,1003892796,718,70,6sTs,6T,AhKs4s2s5c,True,6S TS AH KS 4S 2S 5C,"('flush', ['K', 'T', '6', '4', '2'])"
19214,ChipFly,1003892853,788,-100,9c9s,99,Ad5h6h5dTd,False,9C 9S AD 5H 6H 5D TD,"('two-pair', ['9', '5', 'A'])"
19215,ChipFly,1003892939,683,110,TcAc,TA,3dQc2sAs2d,True,TC AC 3D QC 2S AS 2D,"('two-pair', ['A', '2', 'Q'])"
19216,ChipFly,1003893096,793,-80,Ad4s,A4,3s2dTs4hKd,False,AD 4S 3S 2D TS 4H KD,"('one-pair', ['4', 'A', 'K', 'T'])"
19217,ChipFly,1003893769,618,90,8s5s,85,8c5dQd6s2d,True,8S 5S 8C 5D QD 6S 2D,"('two-pair', ['8', '5', 'Q'])"
19218,ChipFly,1003893836,693,12,AdJc,AJ,4h5d3s5c4c,True,AD JC 4H 5D 3S 5C 4C,"('two-pair', ['5', '4', 'A'])"
19219,ChipFly,1003893919,750,-80,8sAh,8A,Ts3s4cQs6s,False,8S AH TS 3S 4C QS 6S,"('flush', ['Q', 'T', '8', '6', '3'])"
19220,ChipFly,1003894006,725,80,Kc3c,K3,7cJc2sKd9s,True,KC 3C 7C JC 2S KD 9S,"('one-pair', ['K', 'J', '9', '7'])"
19221,ChipFly,1003894047,780,-70,Ac8h,A8,2sQs7hTh3d,False,AC 8H 2S QS 7H TH 3D,"('high_card', 'T')"
19222,ChipFly,1003894105,690,-70,9sAc,9A,Qd7cJc8s6h,False,9S AC QD 7C JC 8S 6H,"('high_card', 'J')"
19223,ChipFly,1003894137,620,-50,QsKd,QK,9c3hTc7h7d,False,QS KD 9C 3H TC 7H 7D,"('one-pair', ['7', 'K', 'Q', 'T'])"
19224,ChipFly,1003894208,545,40,AhKh,AK,5s6c9h7dKc,True,AH KH 5S 6C 9H 7D KC,"('one-pair', ['K', 'A', '9', '7'])"
19225,ChipFly,1003894256,585,-40,9c4c,94,5h9h6hJhQh,False,9C 4C 5H 9H 6H JH QH,"('flush', ['Q', 'J', '9', '6', '5'])"
19226,ChipFly,1003894298,525,-70,TdJh,TJ,TsAh3c9d9s,False,TD JH TS AH 3C 9D 9S,"('two-pair', ['T', '9', 'A'])"
19227,ChipFly,1003894316,455,30,4d8s,48,6s6hJs5h8c,True,4D 8S 6S 6H JS 5H 8C,"('two-pair', ['8', '6', 'J'])"
19228,ChipFly,1003894630,480,105,7d3c,73,JdTh8c4h9c,True,7D 3C JD TH 8C 4H 9C,"('straight', 'J')"
19229,ChipFly,1003894661,585,85,2cAs,2A,9s4h3dAd3c,True,2C AS 9S 4H 3D AD 3C,"('two-pair', ['A', '3', '9'])"
19230,ChipFly,1003894736,700,15,JsQc,JQ,AhQd4dAcAs,True,JS QC AH QD 4D AC AS,"('three-of-a-kind', 'A')"
19231,ChipFly,1003895089,655,-50,Jd8d,J8,7d2d5h3h2s,False,JD 8D 7D 2D 5H 3H 2S,"('one-pair', ['2', 'J', '8', '7'])"
19232,ChipFly,1003895732,580,-140,7d9d,79,7c3c8hKcQc,False,7D 9D 7C 3C 8H KC QC,"('one-pair', ['7', 'K', 'Q', '9'])"
19233,ChipFly,1003895924,400,150,JsTh,JT,Jh9c7hTs6c,True,JS TH JH 9C 7H TS 6C,"('two-pair', ['J', 'T', '9'])"
19234,ChipFly,1003896080,585,-40,4hQh,4Q,TdAh8c9c8d,False,4H QH TD AH 8C 9C 8D,"('one-pair', ['8', 'A', 'Q', 'T'])"
19235,ChipFly,1003896130,545,-10,8h9c,89,5dTd4hKcQc,False,8H 9C 5D TD 4H KC QC,"('high_card', 'K')"
19236,ChipFly,1004066955,530,-70,9sAh,9A,Jh5h4c9hKc,False,9S AH JH 5H 4C 9H KC,"('one-pair', ['9', 'A', 'K', 'J'])"
19237,ChipFly,1004066992,460,-10,6d2c,62,5hJhKd4h5s,False,6D 2C 5H JH KD 4H 5S,"('one-pair', ['5', 'K', 'J', '6'])"
19238,ChipFly,1004068060,520,80,AdTs,AT,9dTd4s8h8s,True,AD TS 9D TD 4S 8H 8S,"('two-pair', ['T', '8', 'A'])"
19239,ChipFly,1004068594,580,-10,4s3d,43,AdTsJcAc2d,False,4S 3D AD TS JC AC 2D,"('one-pair', ['A', 'J', 'T', '4'])"
19240,ChipFly,1004068944,615,75,KcKd,KK,9s4c9dTd4d,True,KC KD 9S 4C 9D TD 4D,"('two-pair', ['K', '9', 'T'])"
19241,ChipFly,1004069809,800,115,KcJc,KJ,JhTs8cKh6d,True,KC JC JH TS 8C KH 6D,"('two-pair', ['K', 'J', 'T'])"
19242,ChipFly,1004070362,915,131,QdTs,QT,4hQc8dQh9h,True,QD TS 4H QC 8D QH 9H,"('three-of-a-kind', 'Q')"
19243,ChipFly,1004070950,1096,-10,9d2d,92,3cAcJsKs3s,False,9D 2D 3C AC JS KS 3S,"('one-pair', ['3', 'A', 'K', 'J'])"
19244,ChipFly,1004072159,1046,90,KdJd,KJ,8dJsKh9sTc,True,KD JD 8D JS KH 9S TC,"('two-pair', ['K', 'J', 'T'])"
19245,ChipFly,1004072218,1136,365,5dAd,5A,5c3h5s8c9s,True,5D AD 5C 3H 5S 8C 9S,"('three-of-a-kind', '5')"
19246,ChipFly,1004072517,1441,85,9hKc,9K,Jc2d4s9cKd,True,9H KC JC 2D 4S 9C KD,"('two-pair', ['K', '9', 'J'])"
19247,ChipFly,1004072843,1626,235,7h7c,77,5s3c5hQs9h,True,7H 7C 5S 3C 5H QS 9H,"('two-pair', ['7', '5', 'Q'])"
19248,ChipFly,1004073282,1851,-50,2cAc,2A,JsQd6h2h3d,False,2C AC JS QD 6H 2H 3D,"('one-pair', ['2', 'A', 'Q', 'J'])"
19249,noodle,1002234832,827,-60,Qc6c,Q6,6s4s9s6dJd,False,QC 6C 6S 4S 9S 6D JD,"('three-of-a-kind', '6')"
19250,noodle,1002235391,722,3,5c4c,54,9h9dKdAsQd,True,5C 4C 9H 9D KD AS QD,"('one-pair', ['9', 'A', 'K', 'Q'])"
19251,noodle,1002235556,735,-20,6c8h,68,Kh2d6h9h9c,False,6C 8H KH 2D 6H 9H 9C,"('two-pair', ['9', '6', 'K'])"
19252,noodle,1002235600,715,-100,Jc7c,J7,Qc2d9c3cKc,False,JC 7C QC 2D 9C 3C KC,"('flush', ['K', 'Q', 'J', '9', '7'])"
19253,noodle,1002236012,690,210,Tc6d,T6,Ts7d4cQc6h,True,TC 6D TS 7D 4C QC 6H,"('two-pair', ['T', '6', 'Q'])"
19254,noodle,1002236191,835,-130,9c2h,92,9d3d2s8dKd,False,9C 2H 9D 3D 2S 8D KD,"('two-pair', ['9', '2', 'K'])"
19255,noodle,1002236242,705,155,8dAh,8A,4hAcAd7c5c,True,8D AH 4H AC AD 7C 5C,"('three-of-a-kind', 'A')"
19256,noodle,1002236352,860,-50,Tc6s,T6,Th3c8s8h4h,False,TC 6S TH 3C 8S 8H 4H,"('two-pair', ['T', '8', '6'])"
19257,noodle,1002236642,750,-10,6hTd,6T,3d9h4hKc7h,False,6H TD 3D 9H 4H KC 7H,"('high_card', 'K')"
19258,noodle,1002236695,740,-70,AcKh,AK,8dTh8s7c7h,False,AC KH 8D TH 8S 7C 7H,"('two-pair', ['8', '7', 'A'])"
19259,noodle,1002236929,650,-70,QsTs,QT,6d4dQd2c7d,False,QS TS 6D 4D QD 2C 7D,"('one-pair', ['Q', 'T', '7', '6'])"
19260,noodle,1002237115,560,135,Ac5c,A5,4sAdQhAh2s,True,AC 5C 4S AD QH AH 2S,"('three-of-a-kind', 'A')"
19261,noodle,1002237267,665,-10,5c4c,54,8sQd5sAd7d,False,5C 4C 8S QD 5S AD 7D,"('one-pair', ['5', 'A', 'Q', '8'])"
19262,noodle,1002237438,625,-90,2sAh,2A,QdJdQhAd6h,False,2S AH QD JD QH AD 6H,"('two-pair', ['A', 'Q', 'J'])"
19263,Nrm,1002673005,2862,-90,9s9d,99,TsQdTc3cKd,False,9S 9D TS QD TC 3C KD,"('two-pair', ['T', '9', 'K'])"
19264,Nrm,1002673042,2772,-50,QhKc,QK,3d2c3c8c8h,False,QH KC 3D 2C 3C 8C 8H,"('two-pair', ['8', '3', 'K'])"
19265,Nrm,1002673149,2757,65,KdJc,KJ,8c7hTsQc5h,True,KD JC 8C 7H TS QC 5H,"('high_card', 'Q')"
19266,Nrm,1002673310,2777,-50,TdJc,TJ,Qd4h8c3s4s,False,TD JC QD 4H 8C 3S 4S,"('one-pair', ['4', 'Q', 'J', 'T'])"
19267,Nrm,1002673402,2752,60,JcTc,JT,8hQcKcJdAd,True,JC TC 8H QC KC JD AD,"('straight', 'A')"
19268,Nrm,1002673457,2817,-60,7hAd,7A,6dKc3sJd7d,False,7H AD 6D KC 3S JD 7D,"('one-pair', ['7', 'A', 'K', 'J'])"
19269,Nrm,1002673574,2742,-10,7s8c,78,5dKhJdAs2d,False,7S 8C 5D KH JD AS 2D,"('high_card', 'A')"
19270,Nrm,1002673721,2762,-50,6h6c,66,AsJdKd2s9s,False,6H 6C AS JD KD 2S 9S,"('one-pair', ['6', 'A', 'K', 'J'])"
19271,Nrm,1002673768,2722,55,8dJs,8J,6sKc8c6cQs,True,8D JS 6S KC 8C 6C QS,"('two-pair', ['8', '6', 'K'])"
19272,Nrm,1003205269,2702,140,AcTs,AT,Td2sQhJdKs,True,AC TS TD 2S QH JD KS,"('straight', 'A')"
19273,Nrm,1003206217,2827,140,AdKh,AK,QhQd9c3hTd,True,AD KH QH QD 9C 3H TD,"('one-pair', ['Q', 'A', 'K', 'T'])"
19274,Nrm,1003206258,2967,-90,KdKc,KK,2c5c4s8cJd,False,KD KC 2C 5C 4S 8C JD,"('one-pair', ['K', 'J', '8', '5'])"
19275,Nrm,1003271957,2867,-60,2s2h,22,4c2c8s5d6d,False,2S 2H 4C 2C 8S 5D 6D,"('three-of-a-kind', '2')"
19276,Maniac,1002681018,1706,60,Qs4s,Q4,3c4dThJcJs,True,QS 4S 3C 4D TH JC JS,"('two-pair', ['J', '4', 'Q'])"
19277,Maniac,1002681317,1711,-60,9d8h,98,8sQhQd2dJs,False,9D 8H 8S QH QD 2D JS,"('two-pair', ['Q', '8', 'J'])"
19278,Jdock,1002853604,1110,-90,9h9d,99,2d8s7c4h8d,False,9H 9D 2D 8S 7C 4H 8D,"('two-pair', ['9', '8', '7'])"
19279,Jdock,1002853990,950,-80,9c7s,97,7d5d2dQc2s,False,9C 7S 7D 5D 2D QC 2S,"('two-pair', ['7', '2', 'Q'])"
19280,Jdock,1002854096,870,380,JhQc,JQ,Tc8sKc9s5h,True,JH QC TC 8S KC 9S 5H,"('straight', 'K')"
19281,Jdock,1002854431,1305,-240,KhKs,KK,8s5d5h8hQd,False,KH KS 8S 5D 5H 8H QD,"('two-pair', ['K', '8', 'Q'])"
19282,Jdock,1002854938,915,-100,JdKh,JK,Kd7h7d8s9d,False,JD KH KD 7H 7D 8S 9D,"('two-pair', ['K', '7', 'J'])"
19283,Jdock,1002855143,815,-140,Td9h,T9,Qh8c6dJsTs,False,TD 9H QH 8C 6D JS TS,"('straight', 'Q')"
19284,Jdock,1002855281,655,-60,9dKs,9K,7dAhQd3cTs,False,9D KS 7D AH QD 3C TS,"('high_card', 'Q')"
19285,Jdock,1002855488,475,-80,4d5s,45,2h5d9sTcQc,False,4D 5S 2H 5D 9S TC QC,"('one-pair', ['5', 'Q', 'T', '9'])"
19286,Jdock,1002855562,395,-80,8d6h,86,Qd7d4dJcJh,False,8D 6H QD 7D 4D JC JH,"('one-pair', ['J', 'Q', '8', '7'])"
19287,Jdock,1002855836,295,-70,Qc8h,Q8,Qs3dKs7h6s,False,QC 8H QS 3D KS 7H 6S,"('one-pair', ['Q', 'K', '8', '7'])"
19288,Jdock,1002856038,205,-50,4hTd,4T,QdQh8s3dKs,False,4H TD QD QH 8S 3D KS,"('one-pair', ['Q', 'K', 'T', '8'])"
19289,Jdock,1002856122,155,-40,Ts8h,T8,KsKcKh2s7h,False,TS 8H KS KC KH 2S 7H,"('three-of-a-kind', 'K')"
19290,Jdock,1002856261,115,-60,2hKs,2K,Tc8c5d8s9d,False,2H KS TC 8C 5D 8S 9D,"('one-pair', ['8', 'K', 'T', '9'])"
19291,Jdock,1003221500,125,-60,8d7h,87,KhAdQhJs9s,False,8D 7H KH AD QH JS 9S,"('high_card', 'Q')"
19292,Jdock,1003221599,90,-60,2c5h,25,3h4s6h3d3c,False,2C 5H 3H 4S 6H 3D 3C,"('straight', '6')"
19293,Jdock,1003221615,30,-30,QsKh,QK,Jc9h4s5d5s,False,QS KH JC 9H 4S 5D 5S,"('one-pair', ['5', 'K', 'Q', 'J'])"
19294,Jdock,1003221672,1000,70,7h7s,77,8d3sAdKh5h,True,7H 7S 8D 3S AD KH 5H,"('one-pair', ['7', 'A', 'K', '8'])"
19295,Jdock,1003221713,1085,80,4dAh,4A,7d3d2s2c2h,True,4D AH 7D 3D 2S 2C 2H,"('three-of-a-kind', '2')"
19296,Jdock,1003221809,1170,90,7s7c,77,3d8hKdKc6d,True,7S 7C 3D 8H KD KC 6D,"('two-pair', ['K', '7', '8'])"
19297,Jdock,1003221857,1265,-30,5s4h,54,JdQcKs6d2s,False,5S 4H JD QC KS 6D 2S,"('high_card', 'K')"
19298,Jdock,1003221925,1185,90,7c5c,75,9c8s5h5d3d,True,7C 5C 9C 8S 5H 5D 3D,"('three-of-a-kind', '5')"
19299,Jdock,1003282148,1240,180,Jd8d,J8,9s8cTc6s7s,True,JD 8D 9S 8C TC 6S 7S,"('straight', 'J')"
19300,Jdock,1003393416,1435,-80,5c3c,53,4d4cKc6s5h,False,5C 3C 4D 4C KC 6S 5H,"('two-pair', ['5', '4', 'K'])"
19301,Jdock,1003393636,1530,140,9hQs,9Q,5hQc2sTs2c,True,9H QS 5H QC 2S TS 2C,"('two-pair', ['Q', '2', 'T'])"
19302,Jdock,1003394226,1620,95,KsTh,KT,8d5h4dJcTd,True,KS TH 8D 5H 4D JC TD,"('one-pair', ['T', 'K', 'J', '8'])"
19303,Jdock,1003394372,1705,150,5d5s,55,3c8d6h2d4s,True,5D 5S 3C 8D 6H 2D 4S,"('straight', '6')"
19304,Jdock,1003394486,1835,-100,TsQh,TQ,8d7c9d4s2s,False,TS QH 8D 7C 9D 4S 2S,"('high_card', '9')"
19305,Jdock,1003394833,1630,-40,4d8h,48,4c7h7cTsTc,False,4D 8H 4C 7H 7C TS TC,"('two-pair', ['T', '7', '8'])"
19306,Jdock,1003395021,1530,140,Ks4s,K4,9d6d2dQsKc,True,KS 4S 9D 6D 2D QS KC,"('one-pair', ['K', 'Q', '9', '6'])"
19307,Jdock,1003395821,1610,40,AsKs,AK,Jc2d9sKd7c,True,AS KS JC 2D 9S KD 7C,"('one-pair', ['K', 'A', 'J', '9'])"
19308,Jdock,1003395838,1650,70,6d4d,64,2hQh4s9c6s,True,6D 4D 2H QH 4S 9C 6S,"('two-pair', ['6', '4', 'Q'])"
19309,Jdock,1003395906,1630,-130,Ac3c,A3,Qh8c4sAh4c,False,AC 3C QH 8C 4S AH 4C,"('two-pair', ['A', '4', 'Q'])"
19310,Jdock,1003395999,1545,-70,3c5s,35,Tc8sQd2h9c,False,3C 5S TC 8S QD 2H 9C,"('high_card', 'Q')"
19311,Jdock,1003396148,1325,150,AcAh,AA,3hQc7hKs5d,True,AC AH 3H QC 7H KS 5D,"('one-pair', ['A', 'K', 'Q', '7'])"
19312,Jdock,1003396193,1475,-70,8cAd,8A,4dJs2cQd7s,False,8C AD 4D JS 2C QD 7S,"('high_card', 'Q')"
19313,Jdock,1003396331,1405,-40,4dTs,4T,Kh6s3d9cTh,False,4D TS KH 6S 3D 9C TH,"('one-pair', ['T', 'K', '9', '6'])"
19314,eazymoney,1001974063,2107,-80,Ks2s,K2,4cKh9dTd4s,False,KS 2S 4C KH 9D TD 4S,"('two-pair', ['K', '4', 'T'])"
19315,eazymoney,1001974193,2002,10,QsTd,QT,AdKhQcJsQd,True,QS TD AD KH QC JS QD,"('straight', 'A')"
19316,eazymoney,1001974298,2012,-70,8s7h,87,6s7cJd4d3s,False,8S 7H 6S 7C JD 4D 3S,"('one-pair', ['7', 'J', '8', '6'])"
19317,eazymoney,1001974324,1942,190,6h6d,66,Td8dQs6c5c,True,6H 6D TD 8D QS 6C 5C,"('three-of-a-kind', '6')"
19318,eazymoney,1001974481,2102,85,AdJc,AJ,Th5d3dAhQh,True,AD JC TH 5D 3D AH QH,"('one-pair', ['A', 'Q', 'J', 'T'])"
19319,eazymoney,1001977358,2092,-90,7c7h,77,5c2d2c2sQs,False,7C 7H 5C 2D 2C 2S QS,"('three-of-a-kind', '2')"
19320,eazymoney,1002063278,1982,195,ThAs,TA,6d2c9s2dAh,True,TH AS 6D 2C 9S 2D AH,"('two-pair', ['A', '2', 'T'])"
19321,eazymoney,1002063406,2187,100,Qd8d,Q8,8hAh4s7sQc,True,QD 8D 8H AH 4S 7S QC,"('two-pair', ['Q', '8', 'A'])"
19322,eazymoney,1002063763,2252,95,9cTs,9T,Js3hTd8sQc,True,9C TS JS 3H TD 8S QC,"('straight', 'Q')"
19323,eazymoney,1002069011,2122,-70,9dAd,9A,Tc9c3d2s7s,False,9D AD TC 9C 3D 2S 7S,"('one-pair', ['9', 'A', 'T', '7'])"
19324,eazymoney,1002150364,2052,65,7cAc,7A,Ts4sAhJc7d,True,7C AC TS 4S AH JC 7D,"('two-pair', ['A', '7', 'J'])"
19325,eazymoney,1002239492,2107,-80,KhJh,KJ,4h5h6h6d5s,False,KH JH 4H 5H 6H 6D 5S,"('flush', ['K', 'J', '6', '5', '4'])"
19326,eazymoney,1002239587,2027,-30,JsAh,JA,Th9dKc2h2d,False,JS AH TH 9D KC 2H 2D,"('one-pair', ['2', 'A', 'K', 'J'])"
19327,eazymoney,1002239632,1997,-80,9d6d,96,3dKs9h3h7h,False,9D 6D 3D KS 9H 3H 7H,"('two-pair', ['9', '3', 'K'])"
19328,eazymoney,1002572956,1652,-70,5c2c,52,8dThAh3dKs,False,5C 2C 8D TH AH 3D KS,"('high_card', 'A')"
19329,eazymoney,1002573029,1622,70,JsKh,JK,6s8sJc9dJd,True,JS KH 6S 8S JC 9D JD,"('three-of-a-kind', 'J')"
19330,eazymoney,1002573099,1682,-60,5sAd,5A,Qh3h2d5hQd,False,5S AD QH 3H 2D 5H QD,"('two-pair', ['Q', '5', 'A'])"
19331,eazymoney,1002573263,1572,170,JhAd,JA,Kh6dQcTcQs,True,JH AD KH 6D QC TC QS,"('straight', 'A')"
19332,eazymoney,1002573342,1732,70,As5s,A5,5c9c9s7sJc,True,AS 5S 5C 9C 9S 7S JC,"('two-pair', ['9', '5', 'A'])"
19333,eazymoney,1002573371,1802,25,2hQh,2Q,8s2d3hKd4c,True,2H QH 8S 2D 3H KD 4C,"('one-pair', ['2', 'K', 'Q', '8'])"
19334,eazymoney,1002573580,1812,50,7sAs,7A,Jc2cJs4c7d,True,7S AS JC 2C JS 4C 7D,"('two-pair', ['J', '7', 'A'])"
19335,eazymoney,1002573669,1862,-70,AsAh,AA,Qd7sJcKc6d,False,AS AH QD 7S JC KC 6D,"('one-pair', ['A', 'K', 'Q', 'J'])"
19336,eazymoney,1002670349,1782,-80,Ad3s,A3,Qh7c5hAh8h,False,AD 3S QH 7C 5H AH 8H,"('one-pair', ['A', 'Q', '8', '7'])"
19337,eazymoney,1002753344,1602,15,AcQc,AQ,Ks3cKd8c7h,True,AC QC KS 3C KD 8C 7H,"('one-pair', ['K', 'A', 'Q', '8'])"
19338,eazymoney,1002760835,1602,0,ThJh,TJ,KcJsQd9hTs,False,TH JH KC JS QD 9H TS,"('straight', 'K')"
19339,eazymoney,1002761436,1547,-30,6s6c,66,Ah2s9cQcAd,False,6S 6C AH 2S 9C QC AD,"('two-pair', ['A', '6', 'Q'])"
19340,eazymoney,1002839292,1542,-130,9sKs,9K,7c3c8hJc8c,False,9S KS 7C 3C 8H JC 8C,"('one-pair', ['8', 'K', 'J', '9'])"
19341,eazymoney,1002839330,1412,-90,QhKc,QK,Ac8dJs2cKh,False,QH KC AC 8D JS 2C KH,"('one-pair', ['K', 'A', 'Q', 'J'])"
19342,eazymoney,1002839374,1312,-70,TsJh,TJ,7sKs5d8c2s,False,TS JH 7S KS 5D 8C 2S,"('high_card', '8')"
19343,eazymoney,1002839412,1257,80,AhQs,AQ,7s7d5c3h7c,True,AH QS 7S 7D 5C 3H 7C,"('three-of-a-kind', '7')"
19344,eazymoney,1002839443,1337,-50,QcAs,QA,Tc6s2d9c4s,False,QC AS TC 6S 2D 9C 4S,"('high_card', '9')"
19345,eazymoney,1002839469,1282,100,JsQs,JQ,Jh8d3h7cQc,True,JS QS JH 8D 3H 7C QC,"('two-pair', ['Q', 'J', '8'])"
19346,eazymoney,1002839518,1372,-130,9d9s,99,ThQh6sKsKh,False,9D 9S TH QH 6S KS KH,"('two-pair', ['K', '9', 'Q'])"
19347,eazymoney,1002839579,1167,-70,2h9h,29,8h4dJhQs5s,False,2H 9H 8H 4D JH QS 5S,"('high_card', 'Q')"
19348,eazymoney,1002839604,1122,-80,Kd7s,K7,Ks6hAsTh9c,False,KD 7S KS 6H AS TH 9C,"('one-pair', ['K', 'A', 'T', '9'])"
19349,eazymoney,1002934316,962,-20,8d9h,89,4sAdAhAc2c,False,8D 9H 4S AD AH AC 2C,"('three-of-a-kind', 'A')"
19350,eazymoney,1003025046,942,110,8c8h,88,8d4c6s5h9c,True,8C 8H 8D 4C 6S 5H 9C,"('three-of-a-kind', '8')"
19351,eazymoney,1003073094,997,30,Qd8d,Q8,6h8cAh7dTs,True,QD 8D 6H 8C AH 7D TS,"('one-pair', ['8', 'A', 'Q', 'T'])"
19352,eazymoney,1003100052,987,80,TdTh,TT,As4hKh6dJs,True,TD TH AS 4H KH 6D JS,"('one-pair', ['T', 'A', 'K', 'J'])"
